고객번호,이탈여부,나이,성별,부양가족수,교육수준,결혼상태,소득,카드종류,은행과의 기간,은행상품 개수,비활성화된 월 수(12개월),카드사와 연락 횟수(12개월),신용한도,밀린 카드비 총합,12개월 평균 카드 한도와 계좌 금액의 차이,거래금액 변동(1분기 대비 4분기),거래총액(12개월),총거래건수(12개월),거래건수 변동(1분기 대비 4분기),평균카드사용률
719118708,이탈고객,61,남성,3,교육없음,이혼,8천만 원 - 1억 2천만 원,플래티넘,39,2,2,2,17144.011877552868,2140,15004.011877552868,2.4000654888542323,3590,49,2.9740672958036987,0.9389206851219778
790201158,기존고객,54,여성,2,대학,이혼,8천만 원 - 1억 2천만 원,블루,28,2,2,3,16977.910389859273,1708,15269.910389859271,2.165069207115933,1554,64,1.4085369243645969,0.0556264500989006
779333883,이탈고객,48,남성,0,대학,알 수 없음,4천만 원 - 6천만 원,골드,18,3,3,3,18464.70232004119,427,18037.70232004119,0.5772480823421626,4550,56,2.1637743838763868,0.8714282156604439
719805183,기존고객,61,남성,5,대학원졸업,기혼,4천만 원 - 6천만 원,실버,12,3,3,2,2284.438594302987,637,1647.438594302987,1.0983848378843482,2014,70,1.299016083286197,0.5864535044967243
721220583,기존고객,47,여성,1,대학원졸업,기혼,4천만 원 - 6천만 원,실버,37,3,1,3,12092.573690988776,2415,9677.573690988776,2.5307858178806515,3015,89,1.6666193392223592,0.4211265750652364
779685558,기존고객,37,남성,2,교육없음,알 수 없음,4천만 원 미만,골드,28,2,4,1,9899.459232249934,104,9795.459232249934,0.8616691626463614,2372,83,0.7094349960333677,0.8455341159307587
713965683,기존고객,33,여성,3,교육없음,기혼,8천만 원 - 1억 2천만 원,블루,54,3,1,2,10320.305285828776,2256,8064.305285828777,2.532133599734409,2943,43,2.408085589739114,0.8004336575268535
710667708,기존고객,37,여성,5,고등학교,이혼,4천만 원 - 6천만 원,블루,13,3,3,2,9738.301468783857,1084,8654.301468783855,1.9605838742729504,918,71,2.152561118086342,0.5093486226290418
718979733,기존고객,47,남성,2,고등학교,기혼,6천만 원 - 8천만 원,골드,55,2,3,2,16911.86709902448,11,16900.86709902448,2.350920919492448,3501,88,1.368712520375028,0.4107204603427686
712104333,기존고객,43,남성,5,대학원졸업,알 수 없음,6천만 원 - 8천만 원,블루,52,2,2,3,7050.2250509218375,648,6402.2250509218375,2.111267696127933,3184,91,1.812111705409713,0.4724732503403767
793560033,기존고객,27,남성,0,대학원졸업,기혼,4천만 원 - 6천만 원,블루,52,2,2,3,9792.27055096579,874,8918.27055096579,1.5424739502093865,3273,54,2.6805545900727283,0.3183568460330666
779920533,기존고객,61,남성,5,교육없음,알 수 없음,4천만 원 - 6천만 원,플래티넘,42,3,3,2,4812.968315120628,2433,2379.968315120628,1.229943372242311,1821,14,0.6110817891526503,0.6805205547903577
717480783,기존고객,64,남성,3,알수없음,미혼,8천만 원 - 1억 2천만 원,플래티넘,39,3,1,2,5782.61570256996,883,4899.61570256996,2.181822946477118,3714,60,2.8255412418693218,0.8920335600879866
709066983,기존고객,27,남성,1,대학,알 수 없음,8천만 원 - 1억 2천만 원,플래티넘,53,2,2,2,13547.981583533625,554,12993.981583533625,2.517282204512236,4106,67,1.676999006180946,0.2505000386099419
718528008,기존고객,23,여성,0,알수없음,미혼,알 수 없음,플래티넘,34,2,3,1,3221.7828267625773,1459,1762.782826762577,0.6118315904046543,3683,12,2.6491385137663244,0.8255078173334068
712390683,기존고객,46,여성,0,대학졸업,미혼,4천만 원 - 6천만 원,실버,42,2,3,1,4568.614408898869,1343,3225.614408898869,1.4497723343095763,768,32,2.653707311740096,0.3607443161037114
826245858,이탈고객,55,남성,3,박사학위,미혼,1억 2천만 원 이상,골드,28,3,4,6,11032.656631854969,1894,9138.656631854969,1.3768244604496576,3667,19,0.6467806920055981,0.1318288766860502
712966458,기존고객,24,남성,3,대학졸업,이혼,4천만 원 미만,플래티넘,43,3,2,3,1831.687531297257,988,843.687531297257,1.8986771011461312,2878,56,2.4539864297356018,0.0404950431697344
709467183,기존고객,52,남성,2,박사학위,기혼,4천만 원 미만,플래티넘,34,3,3,2,3411.612988987439,1579,1832.6129889874392,0.7848126409694993,1985,41,2.33216846523295,0.4793615359866173
710529708,기존고객,68,여성,1,대학졸업,이혼,알 수 없음,골드,49,3,3,1,17403.705840368228,352,17051.705840368228,2.8335485253481982,4886,57,0.6079838675118999,0.56831353638339
789817833,이탈고객,53,여성,5,알수없음,알 수 없음,4천만 원 미만,실버,10,3,3,2,17076.788550104917,1506,15570.788550104917,1.8712756710845564,1314,36,2.8513446758912524,0.0060336113881958
712363158,기존고객,49,여성,2,박사학위,알 수 없음,4천만 원 미만,실버,57,3,2,1,7607.745995892662,2029,5578.745995892662,2.809382010709448,4830,45,2.0863705901336846,0.6526266976529703
717060858,이탈고객,27,남성,5,대학원졸업,기혼,4천만 원 미만,골드,45,3,2,3,7611.834990912504,1846,5765.8349909125045,2.5423523086541264,4901,97,0.9188350215249464,0.5185294489031649
718060983,기존고객,58,여성,5,대학원졸업,이혼,4천만 원 - 6천만 원,블루,16,2,3,2,18793.79353601607,2390,16403.79353601607,0.9790971557879532,4682,63,0.8077429859263467,0.9974160512727196
711600033,기존고객,66,여성,5,고등학교,알 수 없음,4천만 원 - 6천만 원,블루,19,2,1,0,1490.9816423684415,2383,-892.0183576315585,0.830847530732393,3355,29,1.9049324808685568,0.1045155987221825
709910733,기존고객,45,남성,2,대학졸업,이혼,1억 2천만 원 이상,골드,54,2,3,2,12025.614748620146,2071,9954.614748620146,2.6531256000023204,1209,12,0.6470856611745255,0.7050190894541377
757291008,이탈고객,56,여성,0,교육없음,알 수 없음,6천만 원 - 8천만 원,골드,47,3,3,2,12350.42100177382,884,11466.42100177382,1.840250556460548,1232,78,0.9110242368499428,0.217032074711017
819376683,기존고객,53,여성,3,대학,알 수 없음,4천만 원 미만,실버,7,2,3,3,15969.854276451564,1465,14504.854276451564,0.5493568697447461,3714,12,2.8711305139382794,0.2063420920635041
720458883,기존고객,26,여성,0,대학원졸업,이혼,1억 2천만 원 이상,플래티넘,40,3,2,1,19083.259800629414,2151,16932.259800629414,2.835566871098399,3373,49,2.361852146817176,0.0187189756659057
708963258,이탈고객,59,남성,1,박사학위,기혼,4천만 원 미만,실버,50,3,3,2,7760.724153823535,573,7187.724153823535,1.6825709984826611,2324,69,2.033722780139207,0.0065436563170014
711746133,이탈고객,47,여성,2,고등학교,알 수 없음,4천만 원 - 6천만 원,플래티넘,54,4,3,2,9318.835995664023,1688,7630.835995664023,1.2523407543809892,2459,79,1.0220490619443543,0.1866227036772639
715249533,기존고객,58,남성,1,대학졸업,기혼,4천만 원 - 6천만 원,블루,40,3,2,2,13754.67112988337,774,12980.67112988337,1.791494677926618,3724,88,1.0462895272839303,0.175502435972441
708522033,기존고객,58,남성,3,대학원졸업,이혼,알 수 없음,실버,47,2,2,1,19378.160824539355,242,19136.160824539355,2.557295976085388,4142,79,1.6145733114721248,0.000437390681333
708496833,이탈고객,47,여성,3,박사학위,미혼,4천만 원 미만,실버,33,4,4,5,17925.054720997443,2389,15536.054720997445,0.775731837589476,2915,32,2.385135665138349,0.7171490435016303
717464958,기존고객,33,여성,4,대학,이혼,4천만 원 미만,플래티넘,13,3,2,1,13674.007062130848,864,12810.007062130848,1.3973322580938312,3596,69,0.509824010203757,0.5036735277361235
751166508,기존고객,69,남성,1,대학,이혼,알 수 없음,실버,37,3,1,1,17277.74786174942,2220,15057.74786174942,1.297166683113896,3814,39,0.6106881666524412,0.396145478488866
795218883,기존고객,57,남성,0,고등학교,기혼,알 수 없음,실버,9,2,3,3,2618.884186937289,1439,1179.884186937289,2.599123800070369,951,48,2.6752790518957856,0.1037942978362878
710856558,기존고객,23,남성,1,알수없음,알 수 없음,1억 2천만 원 이상,골드,50,2,3,1,8165.411914185201,2150,6015.411914185201,2.4461681899430303,1601,49,2.535164205106765,0.333898211881187
721107258,기존고객,61,남성,2,대학,기혼,4천만 원 - 6천만 원,플래티넘,12,2,2,2,1248.7574182780966,2207,-958.2425817219034,1.5002600864423303,3268,57,2.2367028800207844,0.4705894441569003
716457783,기존고객,37,남성,3,대학원졸업,미혼,4천만 원 미만,골드,44,3,1,3,4371.972526958058,713,3658.9725269580576,2.1612207741614,2652,94,1.7488300292220524,0.998047850715117
710810883,기존고객,63,여성,3,박사학위,알 수 없음,1억 2천만 원 이상,실버,53,3,1,3,12979.358852845638,575,12404.358852845638,1.486113705736955,3150,54,0.8628169446909815,0.5105995352963089
710895708,이탈고객,67,여성,1,고등학교,알 수 없음,6천만 원 - 8천만 원,실버,32,2,3,2,17825.670850939667,2243,15582.670850939669,1.9282845957905843,3223,46,0.7555829782383956,0.0195083835413776
789200208,기존고객,44,여성,1,대학졸업,미혼,1억 2천만 원 이상,블루,42,2,3,3,13022.825889844114,988,12034.825889844114,2.978038236562798,4437,31,2.763440818732608,0.2077415674024404
718578708,기존고객,26,여성,5,고등학교,기혼,1억 2천만 원 이상,플래티넘,22,3,3,1,13618.624033162769,1414,12204.624033162769,1.838936168088937,2941,61,1.456304598853333,0.35452167168441
719859033,이탈고객,57,남성,1,알수없음,미혼,4천만 원 미만,실버,15,2,2,2,2972.610499867836,69,2903.610499867836,2.971436832076267,1638,11,2.239306543137252,0.4559264807639622
713036208,기존고객,47,여성,5,대학졸업,알 수 없음,6천만 원 - 8천만 원,실버,9,2,2,2,13632.349327354215,842,12790.349327354215,2.367997765661859,2185,23,1.6404952057192428,0.6742798253549379
771769383,기존고객,24,여성,2,알수없음,미혼,알 수 없음,블루,28,2,3,2,9632.587630014628,2294,7338.587630014628,0.8018057256578494,1097,27,2.327322299684354,0.5905929465143747
718316058,기존고객,22,남성,2,대학,알 수 없음,8천만 원 - 1억 2천만 원,실버,19,3,3,1,13377.364400054645,2376,11001.364400054645,2.489915421500867,4643,59,0.9832722033992064,0.5092650002348205
710155983,이탈고객,63,남성,0,대학원졸업,알 수 없음,알 수 없음,플래티넘,10,3,3,4,7197.28908106672,2205,4992.28908106672,0.903214103674538,4783,24,1.711419797919332,0.8378943810271038
779571708,이탈고객,50,남성,1,고등학교,미혼,6천만 원 - 8천만 원,실버,7,1,2,3,12048.232891600232,917,11131.232891600232,1.830821520966532,3061,46,1.4421658825034127,0.1962490385881453
718042383,기존고객,66,여성,0,박사학위,미혼,알 수 없음,골드,51,3,3,3,9057.316639788798,742,8315.316639788798,2.033113086164048,1290,11,1.1126342511954197,0.0778794680388954
710244108,기존고객,61,여성,4,박사학위,이혼,8천만 원 - 1억 2천만 원,플래티넘,29,3,1,3,11614.104053266155,54,11560.104053266155,2.7305761380484004,3622,93,1.9942778445045968,0.8382045327218592
806649333,기존고객,39,여성,2,박사학위,미혼,1억 2천만 원 이상,플래티넘,23,3,3,2,3794.7008482662,1837,1957.7008482662,1.0260605256427868,2773,83,1.842433235876609,0.4621642325540503
789280683,기존고객,38,여성,3,교육없음,기혼,6천만 원 - 8천만 원,실버,32,2,2,3,8520.672218728416,1376,7144.672218728416,2.6898551809096567,3939,78,1.739228075807898,0.5533542473275571
713318733,이탈고객,67,남성,5,대학원졸업,알 수 없음,알 수 없음,블루,29,3,2,3,8111.294487880227,409,7702.294487880227,2.836234439895753,3651,41,1.9777568428602763,0.8373845551840069
709611183,이탈고객,30,남성,4,박사학위,이혼,알 수 없음,골드,34,3,3,3,14991.495892403358,1038,13953.495892403358,0.7237183781489207,1423,75,0.8563269241177641,0.9458142239776072
712441308,이탈고객,59,여성,3,알수없음,이혼,4천만 원 - 6천만 원,골드,16,2,2,3,14421.780765393243,146,14275.780765393243,2.713212795030056,1729,66,1.4263708354673112,0.5520007150086745
709315383,기존고객,22,남성,4,고등학교,이혼,8천만 원 - 1억 2천만 원,골드,53,3,3,1,18268.315009895327,1513,16755.315009895327,1.1479501215193677,3316,70,1.3116856835439823,0.8122565355517324
710141208,기존고객,42,남성,0,교육없음,알 수 없음,6천만 원 - 8천만 원,블루,23,3,3,1,13009.056253380752,1679,11330.056253380752,0.7025023734553438,3570,14,2.4229385518836315,0.5447831721412515
711684408,이탈고객,26,남성,0,교육없음,알 수 없음,4천만 원 미만,블루,53,2,3,1,6976.395466075993,1048,5928.395466075993,2.8964358897958107,1500,94,0.5893101873594351,0.0333238190897154
758331483,기존고객,42,여성,5,대학원졸업,미혼,8천만 원 - 1억 2천만 원,골드,58,2,2,2,15881.268601471296,1714,14167.268601471296,1.480508718123977,1740,27,1.2048277321290917,0.95585855664455
715825458,이탈고객,26,여성,2,고등학교,알 수 없음,알 수 없음,플래티넘,9,3,3,2,10442.955227138902,2380,8062.955227138902,2.0574587628424243,955,57,2.795735775460704,0.8177671061411862
708248358,기존고객,65,남성,5,대학원졸업,미혼,8천만 원 - 1억 2천만 원,블루,38,3,1,3,4676.371001952492,1197,3479.3710019524924,1.882182799488288,4186,49,1.2508766222883745,0.753422187863576
779808333,기존고객,53,여성,3,대학졸업,미혼,8천만 원 - 1억 2천만 원,실버,19,2,1,2,15200.817898215402,1798,13402.817898215402,1.032954811649581,4146,77,0.8797486888670207,0.4418257390095503
715989108,기존고객,61,남성,4,교육없음,기혼,4천만 원 미만,플래티넘,49,3,3,3,3518.096518665351,2337,1181.0965186653511,2.173914320417663,4594,65,2.393363491060956,0.942545110240463
714912408,기존고객,38,남성,5,고등학교,알 수 없음,4천만 원 - 6천만 원,실버,47,3,1,1,4384.913293676455,26,4358.913293676455,0.6152874725181624,2266,13,0.6196104763258926,0.4898463981571015
827683383,기존고객,28,남성,1,고등학교,기혼,4천만 원 - 6천만 원,블루,37,3,2,1,15416.362640267798,1124,14292.362640267798,1.0077373157799834,2022,26,1.5657996246830368,0.7207866719310773
719595708,기존고객,67,남성,1,대학졸업,이혼,1억 2천만 원 이상,골드,56,3,1,1,15632.749187354471,2435,13197.749187354471,2.861659377334861,2785,61,2.63839439911266,0.1005925121085544
711566208,기존고객,37,여성,2,대학원졸업,미혼,알 수 없음,골드,9,2,2,2,16024.84410728009,1090,14934.84410728009,2.8837688114769167,1830,72,2.885237026785604,0.2188609740600376
711161133,이탈고객,60,남성,5,고등학교,알 수 없음,1억 2천만 원 이상,플래티넘,25,2,3,3,6573.177363925198,249,6324.177363925198,1.7066379795336335,3309,51,1.1225493923836107,0.4242055046420234
715052583,기존고객,67,남성,3,알수없음,알 수 없음,6천만 원 - 8천만 원,실버,26,3,3,1,17465.16169005886,141,17324.16169005886,0.9226793472844464,3289,42,1.240505584424037,0.5812979899188929
714586458,기존고객,64,여성,1,알수없음,알 수 없음,6천만 원 - 8천만 원,실버,8,2,3,1,14730.694583279384,266,14464.694583279384,1.554050152587383,1620,95,1.9181277621966104,0.8055546391013282
711523533,기존고객,61,여성,2,대학졸업,알 수 없음,6천만 원 - 8천만 원,골드,30,3,3,1,16845.38078147547,214,16631.38078147547,2.692677083229748,1151,27,1.0663788958377527,0.2408718895226428
756658083,기존고객,44,남성,5,대학,미혼,4천만 원 미만,실버,9,3,2,1,14463.50421019091,488,13975.50421019091,0.6756851360901035,1552,36,0.8768601663578103,0.7743557872353655
709247808,기존고객,33,여성,2,고등학교,알 수 없음,4천만 원 - 6천만 원,골드,52,2,2,2,12012.332716180472,495,11517.332716180472,0.8196714429087841,1372,88,1.5649537776449076,0.889992176776811
713242383,이탈고객,63,남성,3,알수없음,알 수 없음,4천만 원 미만,실버,16,2,1,2,3078.500659906367,479,2599.500659906367,2.739132114640152,1584,70,0.6806201988647014,0.8184502794790335
717135333,기존고객,44,여성,1,알수없음,알 수 없음,4천만 원 미만,플래티넘,21,3,2,2,14507.788027087036,0,14507.788027087036,1.5384585017318626,2588,34,2.735549927986476,0.6224133214041369
716150358,기존고객,38,남성,1,고등학교,기혼,8천만 원 - 1억 2천만 원,골드,41,3,2,3,14118.754733705497,1903,12215.754733705497,0.7086465128559406,4065,70,1.3354915548541155,0.8099925055812585
717457008,이탈고객,58,여성,1,대학원졸업,알 수 없음,알 수 없음,실버,11,3,3,3,6937.331532450347,840,6097.331532450347,0.8480226929349539,4565,19,1.3407103116166317,0.8775020518675666
711822933,기존고객,34,남성,0,대학원졸업,기혼,1억 2천만 원 이상,플래티넘,36,2,3,3,14980.575611882095,2427,12553.575611882095,2.706120444901984,3306,89,2.4784327829476696,0.5551001098813386
803968233,기존고객,35,남성,1,고등학교,기혼,1억 2천만 원 이상,실버,45,3,3,3,11458.636515195223,843,10615.636515195223,1.7252584290612791,2193,13,1.353870893514889,0.8101613952730569
779037408,기존고객,46,남성,4,대학원졸업,이혼,알 수 없음,플래티넘,18,2,3,3,11628.718532324883,1885,9743.718532324883,0.9074857696531112,4560,40,2.4022671423844555,0.421126355252309
709007883,기존고객,59,여성,0,교육없음,이혼,4천만 원 - 6천만 원,플래티넘,28,2,2,3,7984.488896928538,2349,5635.488896928538,2.735149387320289,2842,41,0.9531050350226796,0.5224784833334647
714635883,기존고객,29,여성,5,박사학위,알 수 없음,4천만 원 - 6천만 원,플래티넘,57,3,3,2,3218.9157854625946,649,2569.9157854625946,2.6131972229468934,4578,33,1.8224708435750965,0.0526120058407614
779914383,기존고객,23,여성,0,대학졸업,이혼,알 수 없음,블루,9,3,2,2,5121.640699453791,1440,3681.640699453791,0.5575583769707599,2805,68,2.4212786737443057,0.8834900675448037
712841883,이탈고객,38,남성,0,교육없음,이혼,8천만 원 - 1억 2천만 원,블루,42,3,3,2,15607.801413385105,1893,13714.801413385105,1.95247526937368,3277,27,1.62474775756769,0.1403707595537877
719582058,이탈고객,47,남성,0,대학졸업,미혼,8천만 원 - 1억 2천만 원,플래티넘,47,2,2,3,6157.389459440984,1301,4856.389459440984,1.1108416259517693,1972,84,0.6795331599203085,0.2761962577472919
708387933,기존고객,40,여성,2,교육없음,미혼,4천만 원 미만,플래티넘,42,2,1,2,1042.8080323766187,2386,-1343.1919676233813,1.8328395299514109,4239,81,2.342255874268954,0.3174629751201173
717251508,기존고객,66,남성,4,대학원졸업,알 수 없음,8천만 원 - 1억 2천만 원,골드,49,1,1,3,19943.331001499453,1482,18461.331001499453,1.1981708305133267,3878,74,1.7351412344952115,0.1159007342070013
710699283,기존고객,33,남성,3,대학졸업,미혼,1억 2천만 원 이상,실버,38,1,1,1,5002.962443157046,1725,3277.9624431570464,1.2896907022299278,1787,11,1.2910403077778088,0.9217534355194164
709141908,기존고객,52,남성,1,고등학교,이혼,알 수 없음,골드,47,2,3,1,13452.279828537485,1354,12098.279828537485,2.004631331081451,2834,30,2.9819893371349675,0.9700336599112166
720356133,기존고객,67,남성,0,대학원졸업,알 수 없음,6천만 원 - 8천만 원,실버,34,2,3,1,18611.51808692488,1293,17318.51808692488,1.8471479444193184,2074,92,2.6901805640189447,0.8651968413601453
717788958,기존고객,29,여성,3,대학졸업,알 수 없음,6천만 원 - 8천만 원,골드,42,1,1,2,12394.541958044803,1195,11199.541958044803,1.487980994452018,1711,51,0.5945563739530908,0.3463649727545829
778563858,기존고객,38,남성,2,알수없음,알 수 없음,4천만 원 미만,플래티넘,24,1,1,1,16181.58168660469,403,15778.58168660469,0.7689199295725389,2789,34,1.9841350753959524,0.0552369439949366
711096633,이탈고객,49,남성,3,대학,미혼,4천만 원 미만,골드,56,5,2,6,19551.062530827483,1491,18060.062530827483,2.9235597464490395,2118,62,1.3864218279618707,0.1828914699064506
716816583,기존고객,41,여성,0,알수없음,이혼,1억 2천만 원 이상,골드,25,1,3,1,17346.90509266593,2294,15052.90509266593,0.936513876175128,2752,18,0.5935129726054953,0.7720999143973842
719841708,기존고객,22,여성,5,대학졸업,미혼,4천만 원 미만,플래티넘,37,1,4,3,11600.177684888871,1546,10054.177684888871,2.0827931123909744,1155,51,0.5282425673227984,0.2859742339743392
708555633,기존고객,56,남성,4,대학졸업,알 수 없음,1억 2천만 원 이상,실버,49,2,3,1,7910.3556791594465,1852,6058.355679159447,0.7068619067601613,2826,37,1.959394456261229,0.8926052684788408
714638883,기존고객,60,여성,3,박사학위,알 수 없음,4천만 원 - 6천만 원,골드,21,2,3,3,10166.824534115232,110,10056.824534115232,2.2207820813640464,894,46,1.3003266484003058,0.8351298357180124
809147283,기존고객,37,남성,0,박사학위,미혼,알 수 없음,골드,10,2,2,1,16994.69719562034,812,16182.697195620342,0.7370994584597569,971,70,2.2582905161783917,0.2369452697879065
708197358,이탈고객,30,남성,0,대학졸업,이혼,6천만 원 - 8천만 원,블루,54,4,1,3,17213.737592862166,929,16284.737592862166,1.0737708537649544,2217,68,1.636053215572472,0.6934545584912482
757247808,이탈고객,67,여성,1,대학,알 수 없음,알 수 없음,실버,51,2,4,3,17071.24352480891,885,16186.24352480891,2.117462998445095,4582,41,2.41624389811335,0.4422946814839985
820922733,기존고객,21,남성,5,대학,기혼,1억 2천만 원 이상,블루,17,2,1,2,12347.263652250209,908,11439.263652250209,1.2073379798608836,3863,50,2.5326630866879984,0.2149471432681834
807977808,기존고객,31,여성,1,교육없음,기혼,8천만 원 - 1억 2천만 원,플래티넘,50,1,3,3,10062.162437394643,2339,7723.162437394645,1.8321270378698085,4652,84,2.1430860125268123,0.590112427271591
712863183,기존고객,25,남성,5,대학졸업,이혼,1억 2천만 원 이상,블루,26,2,3,3,6915.423065817574,1982,4933.423065817574,0.8112634833435233,963,94,1.5449315211777288,0.8373597561502008
778825908,기존고객,62,남성,4,교육없음,이혼,6천만 원 - 8천만 원,블루,19,1,1,3,1063.8562484566569,174,889.8562484566567,1.0060013481655077,1461,33,2.9711931258629005,0.9267932582925474
713379258,기존고객,59,남성,1,알수없음,미혼,6천만 원 - 8천만 원,골드,42,1,1,2,15525.22014635816,2156,13369.22014635816,2.334439770636541,1101,74,1.266713451845446,0.0587290171553028
710232483,기존고객,63,여성,4,대학,기혼,알 수 없음,골드,27,2,3,2,6262.967320267039,1363,4899.967320267039,0.587847150705582,3280,89,1.7864483361105006,0.4187349085749039
710170758,이탈고객,48,남성,2,고등학교,미혼,8천만 원 - 1억 2천만 원,플래티넘,35,6,2,2,7263.880012321411,1037,6226.880012321411,0.7795005246426291,521,97,1.8010102560565031,0.6044213408316181
803421108,기존고객,49,여성,2,대학,기혼,알 수 없음,실버,28,1,2,2,17026.143272093832,2090,14936.143272093832,1.037390046526599,4921,19,1.570847128152863,0.3379910264669824
792152283,기존고객,21,남성,5,교육없음,미혼,1억 2천만 원 이상,실버,10,1,3,2,1992.771985329792,460,1532.771985329792,0.5504763977607026,2973,59,0.8035382977885986,0.317663462910296
717291333,기존고객,28,남성,5,고등학교,기혼,6천만 원 - 8천만 원,실버,34,2,2,2,18624.78629769133,148,18476.78629769133,0.7384467462654632,538,72,1.3848552305504922,0.7719336342505554
714928158,기존고객,66,여성,1,대학원졸업,미혼,1억 2천만 원 이상,플래티넘,35,1,2,3,1025.8765263316218,337,688.8765263316218,1.2034786940905746,4328,95,1.037974364753957,0.7825076919250621
780511683,이탈고객,21,남성,2,고등학교,이혼,4천만 원 미만,실버,23,4,3,3,18844.21318168272,1002,17842.213181682717,0.7322936289578559,529,74,2.749642982575273,0.7289212522056951
772491333,기존고객,48,남성,3,고등학교,기혼,1억 2천만 원 이상,플래티넘,51,2,1,2,9640.411330584911,2271,7369.411330584911,2.665298575074666,2708,67,2.1384377075234697,0.8985251241433109
719847108,이탈고객,52,여성,3,대학,알 수 없음,6천만 원 - 8천만 원,실버,55,4,3,3,2940.329877884572,1133,1807.329877884572,0.6651844762778873,1115,85,1.2195354601394517,0.4947080093121863
808045833,기존고객,29,남성,3,대학졸업,미혼,8천만 원 - 1억 2천만 원,플래티넘,57,2,3,2,13809.06597758256,353,13456.06597758256,2.6524592479455986,2856,55,1.914331558043572,0.7878118039449058
708385533,이탈고객,53,여성,2,박사학위,알 수 없음,4천만 원 미만,블루,6,2,3,3,18021.272088703216,1107,16914.272088703216,2.5571502151506653,2681,98,2.6330188054006185,0.0112115624111155
770205708,기존고객,63,남성,3,고등학교,미혼,8천만 원 - 1억 2천만 원,실버,44,2,3,0,9323.38352010478,2113,7210.3835201047805,0.751903986408468,3113,37,2.8360862365547344,0.9874295825103476
719379858,이탈고객,27,남성,4,알수없음,이혼,8천만 원 - 1억 2천만 원,실버,22,2,2,3,14135.80017658266,1914,12221.80017658266,0.5629782856797787,4523,90,0.6875889072506107,0.9192333222574542
709657533,이탈고객,56,남성,0,알수없음,미혼,4천만 원 - 6천만 원,플래티넘,8,2,3,2,19607.891683596587,1109,18498.891683596587,0.6249800372382848,4631,89,2.467271254140895,0.8413489426237301
798788958,기존고객,52,남성,5,고등학교,미혼,8천만 원 - 1억 2천만 원,골드,47,2,3,2,5573.315650547096,83,5490.315650547096,1.9759451614343924,2166,68,2.915770227808152,0.5877666644356623
720011958,기존고객,66,여성,1,알수없음,알 수 없음,1억 2천만 원 이상,골드,12,2,3,3,16588.539681531074,1977,14611.539681531074,2.1758840612214367,579,13,1.6681145055931137,0.544154330582714
708982158,기존고객,25,남성,4,알수없음,미혼,6천만 원 - 8천만 원,플래티넘,32,2,2,3,6609.505077596356,226,6383.505077596356,2.051633478115578,4507,50,2.988835025054666,0.1501301728612847
710803983,기존고객,63,여성,3,알수없음,이혼,6천만 원 - 8천만 원,플래티넘,33,2,3,1,9100.414399813038,1012,8088.4143998130385,1.8536921299797449,1657,69,2.892694977152821,0.0539632148155292
719768658,기존고객,59,여성,0,교육없음,미혼,1억 2천만 원 이상,블루,49,2,3,1,6353.551501447955,19,6334.551501447955,0.9367102265737228,2240,71,2.1422283702274534,0.2558768216925972
711355908,기존고객,64,남성,1,교육없음,이혼,8천만 원 - 1억 2천만 원,골드,59,2,3,3,9474.223220248325,1466,8008.223220248325,2.6023847365881787,4860,20,2.619028499230593,0.1509794583563182
813153108,기존고객,38,남성,4,대학원졸업,이혼,4천만 원 - 6천만 원,골드,36,2,3,3,1096.691616137368,269,827.6916161373679,1.3188873409006214,4828,29,1.2414077944701414,0.5608210485942077
712487883,이탈고객,51,남성,1,알수없음,미혼,알 수 없음,플래티넘,20,2,1,3,6765.338099275158,2453,4312.338099275158,2.9654454902822134,946,99,2.7936591258084498,0.3325495966724369
753220383,이탈고객,46,남성,5,박사학위,이혼,알 수 없음,골드,58,2,2,3,9460.58721481622,1531,7929.58721481622,1.4621444947354765,1551,16,1.979722775506596,0.3878573137370643
708340758,이탈고객,20,남성,2,박사학위,기혼,4천만 원 - 6천만 원,블루,53,2,3,3,13012.563490415823,303,12709.563490415823,1.1575121099359136,2093,71,1.7741639701260046,0.0263918239271564
720852108,기존고객,62,남성,3,대학졸업,알 수 없음,1억 2천만 원 이상,블루,13,2,3,1,13109.866432342267,1308,11801.866432342267,2.735627034454344,1478,16,2.5891544112264246,0.5486176677754782
716728233,기존고객,52,남성,4,박사학위,미혼,알 수 없음,블루,11,1,3,1,12091.926750939365,809,11282.926750939365,1.9185354079775832,528,73,2.723735946374388,0.65616463628447
711863433,기존고객,59,여성,4,알수없음,알 수 없음,1억 2천만 원 이상,골드,33,1,3,1,6567.604762253641,1052,5515.604762253641,2.3046261004368493,2386,67,2.253122667244173,0.3344051419514093
779422458,기존고객,51,여성,0,교육없음,이혼,알 수 없음,골드,9,2,2,3,19000.682002779165,2438,16562.682002779165,1.520996958318112,2924,13,0.5625907080745245,0.1312529823944337
715573758,기존고객,24,여성,0,고등학교,알 수 없음,6천만 원 - 8천만 원,플래티넘,35,1,2,1,8447.426651080888,1932,6515.426651080888,2.717288764858975,2473,81,1.99301535425287,0.7037274922744132
794530608,기존고객,36,여성,0,박사학위,기혼,알 수 없음,블루,48,2,2,3,5120.984883542098,2040,3080.984883542098,2.7943130324608183,3884,23,2.5541397409610624,0.1289823617624348
